"q","b1.min","b1.max","b2.min","b2.max","b3.min","b3.max"
0.122,4.3643204e-14,47.285235,0.00044562691,29.820662,0,0
0.123,5.6316858e-14,47.279226,0.00044978375,29.796566,0,0
0.123,5.6341461e-14,47.279092,0.00044983925,29.797179,0,0
0.123,5.6317801e-14,47.278809,0.00044979852,29.793601,0,0
0.123,5.6306595e-14,47.279067,0.00044975791,29.797061,0,0
0.123,5.6304492e-14,47.279174,0.00044975483,29.796646,0,0
0.123,5.6301755e-14,47.279198,0.0004497484,29.795041,0,0
0.123,5.6293493e-14,47.279255,0.00044972404,29.797507,0,0
0.123,5.6297782e-14,47.279257,0.00044974507,29.794952,0,0
0.123,5.6320422e-14,47.279282,0.00044978702,29.796762,0,0
0.123,5.6303314e-14,47.279074,0.00044975761,29.797066,0,0
0.123,5.6318895e-14,47.279159,0.00044979224,29.794015,0,0
0.123,5.630615e-14,47.279089,0.00044975532,29.797315,0,0
0.123,5.6352765e-14,47.279167,0.00044986935,29.796118,0,0
0.123,5.63649e-14,47.278747,0.00044989496,29.795076,0,0
0.123,5.6336783e-14,47.278674,0.00044981931,29.797298,0,0
0.123,5.6317392e-14,47.278907,0.00044978914,29.795912,0,0
0.123,5.6321211e-14,47.279083,0.00044979537,29.79572,0,0
0.123,5.632344e-14,47.279061,0.00044979272,29.797428,0,0
0.123,5.6307777e-14,47.278979,0.00044976378,29.794727,0,0
0.123,5.6303903e-14,47.279207,0.0004497526,29.796759,0,0
0.123,5.6356079e-14,47.279208,0.00044987408,29.797012,0,0
0.123,5.6308522e-14,47.278681,0.00044976851,29.793374,0,0
0.123,5.6316858e-14,47.279226,0.00044978375,29.796566,0,0
0.123,5.6341461e-14,47.279092,0.00044983925,29.797179,0,0
0.123,5.6317801e-14,47.278809,0.00044979852,29.793601,0,0
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,17.728587,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,NA,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,NA,17.728588,4.8838132,4.8838133,12.272168,12.272168
0.124,NA,NA,4.8838132,4.8838133,12.272168,12.272168
0.124,NA,NA,4.8838132,4.8838133,12.272168,12.272168
0.124,NA,NA,4.8838132,4.8838133,12.272168,12.272168
0.125,9.2783621e-14,47.266762,0.00045820641,29.742566,0,0
0.125,9.2788145e-14,47.266832,0.00045819481,29.745262,0,0
0.125,9.281376e-14,47.266843,0.00045824648,29.7441,0,0
0.125,9.2873339e-14,47.266645,0.00045832613,29.744518,0,0
0.125,9.2808126e-14,47.266343,0.00045823065,29.744451,0,0
0.125,9.2801285e-14,47.266686,0.00045822436,29.743974,0,0
0.125,9.2785356e-14,47.266763,0.00045820185,29.745222,0,0
0.125,9.2873033e-14,47.266756,0.00045832789,29.742588,0,0
0.125,9.2812669e-14,47.266368,0.0004582405,29.745359,0,0
0.125,9.2808237e-14,47.266591,0.00045824718,29.74168,0,0
0.125,9.2807863e-14,47.266694,0.00045823398,29.745509,0,0
0.125,9.2829271e-14,47.266652,0.00045825992,29.742583,0,0
0.125,9.2792036e-14,47.266627,0.00045820119,29.745282,0,0
0.125,9.2798448e-14,47.266813,0.00045822326,29.743871,0,0
0.125,9.2817629e-14,47.26674,0.00045824901,29.744641,0,0
0.125,9.2825386e-14,47.266649,0.00045825579,29.744692,0,0
0.125,9.2797256e-14,47.266584,0.00045821664,29.743841,0,0
0.125,9.2868122e-14,47.266796,0.00045831986,29.745289,0,0
0.125,9.2803429e-14,47.266305,0.00045822722,29.742943,0,0
0.125,9.2817441e-14,47.266764,0.00045825014,29.745482,0,0
0.125,9.2812947e-14,47.266554,0.0004582479,29.741636,0,0
0.125,9.2819489e-14,47.266692,0.00045824937,29.745506,0,0
0.125,9.2783621e-14,47.266589,0.00045820641,29.742566,0,0
0.125,9.2788145e-14,47.266762,0.00045819481,29.745262,0,0
0.125,9.281376e-14,47.266832,0.00045824648,29.7441,0,0
0.126,1.1851655e-13,47.260541,0.00046250247,29.719512,0,0
0.126,1.1856632e-13,47.260567,0.00046249732,29.719623,0,0
0.126,1.1857599e-13,47.26036,0.00046255128,29.719351,0,0
0.126,1.1855587e-13,47.26031,0.00046256288,29.718714,0,0
0.126,1.1852531e-13,47.260341,0.00046255178,29.717756,0,0
0.126,1.1849952e-13,47.260404,0.00046252475,29.716584,0,0
0.126,1.1851054e-13,47.260472,0.00046249669,29.715698,0,0
0.126,1.1849807e-13,47.26047,0.00046250441,29.717001,0,0
0.126,1.18518e-13,47.260552,0.00046248903,29.718001,0,0
0.126,1.1850059e-13,47.260475,0.00046251419,29.718804,0,0
0.126,1.1849339e-13,47.260578,0.00046249103,29.719326,0,0
0.126,1.1848321e-13,47.260599,0.0004624882,29.719588,0,0
0.126,1.1854698e-13,47.260687,0.00046246699,29.71965,0,0
0.126,1.1852153e-13,47.260432,0.00046253289,29.719345,0,0
0.126,1.1853867e-13,47.260479,0.00046251984,29.718841,0,0
0.126,1.185009e-13,47.26039,0.00046254032,29.717938,0,0
0.126,1.1853123e-13,47.260516,0.00046249911,29.716978,0,0
0.126,1.1854926e-13,47.260392,0.00046251968,29.715567,0,0
0.126,1.1860201e-13,47.260326,0.00046254128,29.716928,0,0
0.126,1.1851719e-13,47.260111,0.00046260499,29.718316,0,0
0.126,1.1860504e-13,47.260486,0.00046251339,29.719105,0,0
0.126,1.1855983e-13,47.260207,0.00046258874,29.719483,0,0
0.126,1.1851655e-13,47.260541,0.00046250247,29.719512,0,0
0.126,1.1856632e-13,47.260567,0.00046249732,29.719623,0,0
0.126,1.1857599e-13,47.26036,0.00046255128,29.719351,0,0
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.127,17.195879,17.195879,4.9771556,4.9771557,12.10726,12.10726
0.128,1.9139279e-13,47.247687,0.00047125783,29.665247,0,0
0.128,1.9133383e-13,47.247791,0.0004712187,29.663955,0,0
0.128,1.9144627e-13,47.248009,0.00047117486,29.665952,0,0
0.128,1.9133015e-13,47.247793,0.00047124129,29.666979,0,0
0.128,1.9137337e-13,47.248059,0.00047118096,29.667762,0,0
0.128,1.9139759e-13,47.24794,0.0004712124,29.667785,0,0
0.128,1.913563e-13,47.247891,0.00047121948,29.667285,0,0
0.128,1.913311e-13,47.247952,0.00047119466,29.666188,0,0
0.128,1.9131641e-13,47.247996,0.00047117089,29.664328,0,0
0.128,1.9137127e-13,47.248031,0.00047116402,29.665359,0,0
0.128,1.9134371e-13,47.247936,0.00047120106,29.66675,0,0
0.128,1.9132205e-13,47.248007,0.00047119234,29.667622,0,0
0.128,1.9131886e-13,47.248126,0.00047116487,29.667865,0,0
0.128,1.9137687e-13,47.248063,0.00047117496,29.667344,0,0
0.128,1.9147255e-13,47.247886,0.00047121233,29.666258,0,0
0.128,1.9134249e-13,47.24768,0.00047125716,29.664871,0,0
0.128,1.9133555e-13,47.24798,0.00047117245,29.664708,0,0
0.128,1.9134397e-13,47.248003,0.00047118032,29.666415,0,0
0.128,1.9134692e-13,47.248017,0.00047118745,29.667456,0,0
0.128,1.9136933e-13,47.248018,0.00047119429,29.667848,0,0
0.128,1.9137571e-13,47.247945,0.00047120871,29.66761,0,0
0.128,1.91472e-13,47.247911,0.00047121043,29.666823,0,0
0.128,1.9148779e-13,47.2477,0.00047125725,29.665658,0,0
0.128,1.9139279e-13,47.247687,0.00047125783,29.665247,0,0
0.128,1.9133383e-13,47.247791,0.0004712187,29.663955,0,0
0.129,2.4196249e-13,47.241784,0.00047556154,29.639832,0,0
0.129,2.4192451e-13,47.241656,0.00047559519,29.639773,0,0
0.129,2.4191978e-13,47.241722,0.00047557727,29.639681,0,0
0.129,2.4187753e-13,47.241728,0.0004755752,29.639557,0,0
0.129,2.4192306e-13,47.241852,0.00047554114,29.639281,0,0
0.129,2.4199574e-13,47.241724,0.00047557398,29.639096,0,0
0.129,2.4193416e-13,47.241597,0.00047560774,29.639098,0,0
0.129,2.4189657e-13,47.241706,0.00047557855,29.639006,0,0
0.129,2.4191546e-13,47.241769,0.00047556079,29.638792,0,0
0.129,2.4189568e-13,47.241749,0.00047556503,29.638569,0,0
0.129,2.4189284e-13,47.241801,0.00047554977,29.638261,0,0
0.129,2.418919e-13,47.241761,0.00047555934,29.63797,0,0
0.129,2.4191743e-13,47.241756,0.00047555917,29.638117,0,0
0.129,2.4199183e-13,47.2417,0.00047557303,29.638294,0,0
0.129,2.419042e-13,47.241582,0.00047560408,29.638258,0,0
0.129,2.4196462e-13,47.241723,0.00047556583,29.638528,0,0
0.129,2.4198895e-13,47.241625,0.00047559117,29.638579,0,0
0.129,2.4188677e-13,47.241556,0.0004756095,29.638526,0,0
0.129,2.420378e-13,47.241788,0.00047555075,29.6389,0,0
0.129,2.4193938e-13,47.241428,0.00047564377,29.638575,0,0
0.129,2.4195763e-13,47.241659,0.00047558366,29.638755,0,0
0.129,2.4204765e-13,47.241605,0.00047559817,29.638776,0,0
0.129,2.4196249e-13,47.24141,0.00047564804,29.639832,0,0
0.129,2.4192451e-13,47.241784,0.00047556154,29.639773,0,0
0.129,2.4191978e-13,47.241656,0.00047559519,29.639681,0,0
0.13,3.0497878e-13,47.235342,0.00048003223,29.613261,0,0
0.13,3.049825e-13,47.235323,0.00048003374,29.612761,0,0
0.13,3.0498616e-13,47.235305,0.00048003479,29.612268,0,0
0.13,3.0497505e-13,47.235346,0.0004800195,29.61232,0,0
0.13,3.0492323e-13,47.235392,0.00048000851,29.612889,0,0
0.13,3.0511387e-13,47.235149,0.00048007422,29.613468,0,0
0.13,3.0492183e-13,47.235419,0.00048000615,29.613591,0,0
0.13,3.0499929e-13,47.235327,0.00048003309,29.614163,0,0
0.13,3.0500628e-13,47.235325,0.00048003582,29.614473,0,0
0.13,3.0498481e-13,47.235381,0.00048002339,29.614766,0,0
0.13,3.0489474e-13,47.235513,0.00047999137,29.615089,0,0
0.13,3.0489728e-13,47.23553,0.00047998955,29.615486,0,0
0.13,3.0492248e-13,47.23548,0.00048000513,29.615785,0,0
0.13,3.0494641e-13,47.235438,0.00048001766,29.615968,0,0
0.13,3.0506487e-13,47.235241,0.00048007097,29.616084,0,0
0.13,3.0493472e-13,47.235478,0.0004800095,29.61607,0,0
0.13,3.0493055e-13,47.235476,0.00048001139,29.616205,0,0
0.13,3.0505207e-13,47.235272,0.00048006609,29.616221,0,0
0.13,3.0495351e-13,47.23544,0.00048002214,29.616154,0,0
0.13,3.0497143e-13,47.235406,0.00048003178,29.616152,0,0
0.13,3.0498261e-13,47.235398,0.00048003416,29.616061,0,0
0.13,3.049381e-13,47.235512,0.0004800043,29.615947,0,0
0.13,3.0497153e-13,47.235342,0.00048003532,29.61577,0,0
0.13,3.0497878e-13,47.235323,0.00048003223,29.613261,0,0
0.13,3.049825e-13,47.235305,0.00048003374,29.612761,0,0
0.131,3.8304094e-13,47.229036,0.00048451161,29.589544,0,0
0.131,3.8311092e-13,47.229341,0.00048444322,29.59049,0,0
0.131,3.8309227e-13,47.229251,0.00048445893,29.589369,0,0
0.131,3.8319574e-13,47.229187,0.00048445905,29.586346,0,0
0.131,3.8316422e-13,47.229065,0.00048449887,29.589141,0,0
0.131,3.8315798e-13,47.229147,0.0004844955,29.590399,0,0
0.131,3.8318483e-13,47.22915,0.00048448947,29.589919,0,0
0.131,3.8318626e-13,47.229086,0.00048449361,29.587721,0,0
0.131,3.8320863e-13,47.229027,0.00048449871,29.588125,0,0
0.131,3.8311341e-13,47.229063,0.00048451127,29.590039,0,0
0.131,3.833463e-13,47.229215,0.00048447526,29.590347,0,0
0.131,3.8324544e-13,47.22894,0.00048453996,29.58898,0,0
0.131,3.8313059e-13,47.228979,0.00048451352,29.586416,0,0
0.131,3.8313509e-13,47.229154,0.00048447698,29.589344,0,0
0.131,3.831686e-13,47.229239,0.00048447073,29.59046,0,0
0.131,3.8322381e-13,47.229137,0.00048449184,29.589735,0,0
0.131,3.8320317e-13,47.229039,0.00048450431,29.587372,0,0
0.131,3.8312149e-13,47.229024,0.00048450223,29.588397,0,0
0.131,3.8321861e-13,47.229203,0.00048447671,29.590239,0,0
0.131,3.8320136e-13,47.229102,0.00048450482,29.590236,0,0
0.131,3.8311164e-13,47.229082,0.00048449976,29.588602,0,0
0.131,3.8321543e-13,47.229137,0.00048446581,29.587366,0,0
0.131,3.8314428e-13,47.22907,0.00048450451,29.589698,0,0
0.131,3.8304094e-13,47.229036,0.00048451161,29.589544,0,0
0.131,3.8311092e-13,47.229341,0.00048444322,29.59049,0,0
0.132,4.798731e-13,47.222738,0.00048901633,29.561512,0,0
0.132,4.7984549e-13,47.222926,0.00048897336,29.564718,0,0
0.132,4.7987286e-13,47.22287,0.00048896981,29.562216,0,0
0.132,4.8006797e-13,47.222922,0.00048897428,29.564089,0,0
0.132,4.7993239e-13,47.222727,0.00048901823,29.563761,0,0
0.132,4.7997488e-13,47.222894,0.00048897799,29.562684,0,0
0.132,4.7998745e-13,47.22281,0.00048900251,29.564597,0,0
0.132,4.7985878e-13,47.222749,0.00048900967,29.560547,0,0
0.132,4.7988937e-13,47.222945,0.00048896871,29.564612,0,0
0.132,4.7983548e-13,47.222853,0.00048897867,29.562915,0,0
0.132,4.7984938e-13,47.22297,0.00048896023,29.563607,0,0
0.132,4.8019174e-13,47.222947,0.00048896304,29.564364,0,0
0.132,4.7992557e-13,47.222611,0.00048905197,29.561869,0,0
0.132,4.7992446e-13,47.222864,0.00048898948,29.564705,0,0
0.132,4.7984267e-13,47.222842,0.0004889796,29.561692,0,0
0.132,4.798652e-13,47.223004,0.00048895245,29.564291,0,0
0.132,4.8007279e-13,47.222909,0.00048896854,29.563727,0,0
0.132,4.798834e-13,47.222748,0.00048901822,29.562935,0,0
0.132,4.7989377e-13,47.222903,0.00048897693,29.564578,0,0
0.132,4.7995727e-13,47.222862,0.00048897964,29.56066,0,0
0.132,4.799928e-13,47.222838,0.00048899749,29.564622,0,0
0.132,4.8011513e-13,47.222731,0.0004890096,29.562573,0,0
0.132,4.8016889e-13,47.222666,0.00048904342,29.563977,0,0
0.132,4.798731e-13,47.222738,0.00048901633,29.561512,0,0
0.132,4.7984549e-13,47.222926,0.00048897336,29.564718,0,0
0.133,5.9928412e-13,47.216636,0.00049351334,29.538896,0,0
0.133,5.9925546e-13,47.216661,0.00049351002,29.539018,0,0
0.133,5.9925299e-13,47.216658,0.00049351303,29.538825,0,0
0.133,5.9942745e-13,47.216501,0.00049355406,29.538333,0,0
0.133,5.9934837e-13,47.216556,0.00049353249,29.537654,0,0
0.133,5.992866e-13,47.216585,0.00049351643,29.536745,0,0
0.133,5.9926951e-13,47.216568,0.00049351137,29.535504,0,0
0.133,5.9924821e-13,47.216575,0.00049350277,29.535655,0,0
0.133,5.9924774e-13,47.216595,0.0004935062,29.536923,0,0
0.133,5.995214e-13,47.216428,0.00049355746,29.537875,0,0
0.133,5.9936293e-13,47.216541,0.0004935326,29.538378,0,0
0.133,5.9942845e-13,47.216491,0.00049355072,29.538813,0,0
0.133,5.9970708e-13,47.216316,0.00049360128,29.538969,0,0
0.133,5.9961762e-13,47.216392,0.0004935829,29.538919,0,0
0.133,5.9960511e-13,47.216404,0.00049358139,29.538803,0,0
0.133,5.9937424e-13,47.216557,0.0004935409,29.538519,0,0
0.133,5.9932052e-13,47.216587,0.00049352709,29.537997,0,0
0.133,5.9932021e-13,47.216567,0.00049352511,29.537159,0,0
0.133,5.9928798e-13,47.216582,0.00049351161,29.536052,0,0
0.133,5.9939139e-13,47.216446,0.00049353927,29.535074,0,0
0.133,5.9945909e-13,47.216414,0.00049354894,29.536242,0,0
0.133,5.9927606e-13,47.216585,0.00049351076,29.537171,0,0
0.133,5.9929705e-13,47.216597,0.00049351446,29.538071,0,0
0.133,5.9928412e-13,47.216636,0.00049351334,29.538649,0,0
0.133,5.9925546e-13,47.216661,0.00049351002,29.538896,0,0
0.134,7.4626524e-13,47.210084,0.00049814395,29.509271,0,0
0.134,7.4637557e-13,47.210301,0.00049809828,29.51243,0,0
0.134,7.4620232e-13,47.21019,0.00049813238,29.513295,0,0
0.134,7.4627952e-13,47.210245,0.00049809541,29.51198,0,0
0.134,7.466249e-13,47.210255,0.00049809927,29.509824,0,0
0.134,7.4624101e-13,47.210085,0.00049815885,29.51274,0,0
0.134,7.4654143e-13,47.210287,0.00049810537,29.513245,0,0
0.134,7.4634574e-13,47.210027,0.00049814738,29.511263,0,0
0.134,7.4629535e-13,47.21023,0.00049811074,29.510773,0,0
0.134,7.4650171e-13,47.210263,0.00049811148,29.513047,0,0
0.134,7.461559e-13,47.210121,0.00049814599,29.512968,0,0
0.134,7.4623815e-13,47.210295,0.00049807604,29.510859,0,0
0.134,7.4628221e-13,47.210284,0.00049809775,29.511211,0,0
0.134,7.4628386e-13,47.210316,0.00049809738,29.513171,0,0
0.134,7.4628055e-13,47.210235,0.00049811283,29.512921,0,0
0.134,7.4630634e-13,47.21019,0.00049810726,29.510458,0,0
0.134,7.4625708e-13,47.210247,0.00049810959,29.511567,0,0
0.134,7.4634664e-13,47.210313,0.00049809883,29.513264,0,0
0.134,7.4641369e-13,47.210181,0.00049812377,29.512693,0,0
0.134,7.4642569e-13,47.210108,0.00049813358,29.50975,0,0
0.134,7.4628032e-13,47.210183,0.00049812948,29.512087,0,0
0.134,7.4637833e-13,47.210276,0.00049810917,29.513333,0,0
0.134,7.4618841e-13,47.210131,0.00049813056,29.512233,0,0
0.134,7.4626524e-13,47.210084,0.00049807936,29.509271,0,0
0.134,7.4637557e-13,47.210301,0.00049814395,29.51243,0,0
0.135,9.2653566e-13,47.203821,0.00050275489,29.487606,0,0
0.135,9.2671113e-13,47.203923,0.00050272576,29.483624,0,0
0.135,9.2671435e-13,47.203876,0.00050274288,29.487654,0,0
0.135,9.2666352e-13,47.203809,0.00050275372,29.48455,0,0
0.135,9.2671228e-13,47.203903,0.00050273701,29.487482,0,0
0.135,9.2676581e-13,47.203768,0.0005027546,29.485548,0,0
0.135,9.2654045e-13,47.203845,0.00050275376,29.487128,0,0
0.135,9.2672703e-13,47.203879,0.00050272592,29.486417,0,0
0.135,9.269834e-13,47.203864,0.00050274836,29.486527,0,0
0.135,9.2678447e-13,47.203697,0.00050278071,29.486866,0,0
0.135,9.2655447e-13,47.203835,0.00050275547,29.48594,0,0
0.135,9.2649497e-13,47.203958,0.00050271354,29.487413,0,0
0.135,9.265267e-13,47.203979,0.00050271307,29.484739,0,0
0.135,9.2662712e-13,47.203971,0.0005027145,29.487681,0,0
0.135,9.2690496e-13,47.203866,0.00050274073,29.483687,0,0
0.135,9.2652261e-13,47.203797,0.0005027646,29.48762,0,0
0.135,9.2656042e-13,47.2039,0.00050272637,29.484861,0,0
0.135,9.2657776e-13,47.203958,0.00050272221,29.487393,0,0
0.135,9.2656441e-13,47.203885,0.00050272081,29.486004,0,0
0.135,9.2660247e-13,47.20397,0.00050271902,29.486818,0,0
0.135,9.2652055e-13,47.203864,0.0005027334,29.486809,0,0
0.135,9.2656723e-13,47.203985,0.00050271414,29.485972,0,0
0.135,9.266769e-13,47.203956,0.0005027142,29.487416,0,0
0.135,9.2653566e-13,47.203821,0.00050274517,29.487606,0,0
0.135,9.2671113e-13,47.203923,0.00050275489,29.483624,0,0
0.136,1.1476059e-12,47.197617,0.00050743808,29.460072,0,0
0.136,1.147399e-12,47.197358,0.00050741515,29.461466,0,0
0.136,1.147194e-12,47.197516,0.00050738322,29.460504,0,0
0.136,1.1469649e-12,47.197547,0.00050735615,29.461374,0,0
0.136,1.1471311e-12,47.197729,0.00050737827,29.460578,0,0
0.136,1.1472886e-12,47.197565,0.00050740184,29.461383,0,0
0.136,1.1470947e-12,47.197568,0.0005073721,29.460686,0,0
0.136,1.1470789e-12,47.197582,0.00050736646,29.461294,0,0
0.136,1.1470957e-12,47.197695,0.00050736861,29.46073,0,0
0.136,1.1471496e-12,47.197595,0.00050738196,29.461302,0,0
0.136,1.1470901e-12,47.19764,0.0005073727,29.460761,0,0
0.136,1.1471152e-12,47.197578,0.00050738129,29.461251,0,0
0.136,1.147066e-12,47.197644,0.00050736808,29.460819,0,0
0.136,1.1471841e-12,47.197593,0.00050739098,29.461222,0,0
0.136,1.147604e-12,47.197611,0.00050743737,29.460881,0,0
0.136,1.147282e-12,47.197332,0.00050740221,29.460886,0,0
0.136,1.1474151e-12,47.197575,0.00050741247,29.461177,0,0
0.136,1.1474009e-12,47.19741,0.00050741817,29.460656,0,0
0.136,1.1477179e-12,47.197514,0.00050744079,29.461403,0,0
0.136,1.1470306e-12,47.197305,0.0005073655,29.460172,0,0
0.136,1.1470455e-12,47.1977,0.0005073649,29.461613,0,0
0.136,1.147117e-12,47.197577,0.00050737701,29.460267,0,0
0.136,1.1472003e-12,47.197658,0.00050738555,29.461613,0,0
0.136,1.1476027e-12,47.197507,0.00050743808,29.46014,0,0
0.136,1.1476059e-12,47.197617,0.00050741515,29.460072,0,0
0.137,1.4165961e-12,47.191172,0.00051210165,29.43383,0,0
0.137,1.4163037e-12,47.191277,0.00051207783,29.436489,0,0
0.137,1.4166091e-12,47.191145,0.00051209976,29.433242,0,0
0.137,1.4164191e-12,47.191244,0.00051208797,29.436138,0,0
0.137,1.4163408e-12,47.191198,0.00051207605,29.435272,0,0
0.137,1.4169474e-12,47.191087,0.00051212923,29.434953,0,0
0.137,1.4165001e-12,47.191212,0.00051209133,29.436241,0,0
0.137,1.4169388e-12,47.19104,0.00051213635,29.433097,0,0
0.137,1.4165139e-12,47.191218,0.00051209505,29.436465,0,0
0.137,1.4163212e-12,47.191227,0.00051207284,29.433987,0,0
0.137,1.4163514e-12,47.191281,0.00051207723,29.435828,0,0
0.137,1.4165704e-12,47.191119,0.00051210475,29.435625,0,0
0.137,1.4169201e-12,47.191092,0.00051212631,29.434449,0,0
0.137,1.416636e-12,47.191136,0.00051211547,29.436347,0,0
0.137,1.4166202e-12,47.191146,0.00051210372,29.432337,0,0
0.137,1.4170259e-12,47.19105,0.00051214237,29.436371,0,0
0.137,1.4167457e-12,47.191059,0.00051211863,29.434152,0,0
0.137,1.417026e-12,47.19106,0.0005121391,29.435803,0,0
0.137,1.4165073e-12,47.19114,0.00051209841,29.435605,0,0
0.137,1.4170537e-12,47.191012,0.00051214927,29.434558,0,0
0.137,1.4165195e-12,47.191176,0.00051210426,29.436337,0,0
0.137,1.4164399e-12,47.191214,0.00051208479,29.432369,0,0
0.137,1.4165513e-12,47.191195,0.00051210194,29.436382,0,0
0.137,1.4166697e-12,47.191172,0.00051210165,29.43383,0,0
0.137,1.4165961e-12,47.191277,0.00051207783,29.436489,0,0
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,5.3132347,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,NA,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,NA,5.3132348,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.138,15.384067,15.384067,NA,NA,11.489934,11.489934
0.139,2.1419499e-12,47.178462,0.00052160247,29.382596,0,0
0.139,2.1421016e-12,47.178335,0.0005216222,29.382474,0,0
0.139,2.1421514e-12,47.178379,0.00052162798,29.384363,0,0
0.139,2.1429425e-12,47.178252,0.00052167706,29.385275,0,0
0.139,2.141806e-12,47.178521,0.00052160763,29.385216,0,0
0.139,2.1428047e-12,47.178307,0.00052165938,29.38425,0,0
0.139,2.141723e-12,47.178504,0.00052158855,29.382337,0,0
0.139,2.1416044e-12,47.178479,0.00052158549,29.382802,0,0
0.139,2.1416741e-12,47.178522,0.00052159145,29.384673,0,0
