"q","b1.min","b1.max","b2.min","b2.max","b3.min","b3.max"
9.1,14.092818,52.040038,1.4863865e-17,8.9195688,6.4983993,37.108257
9.1,14.182362,52.040038,1.0218718e-17,8.8847873,6.5142633,37.071143
9.1,13.894596,52.040038,9.3603328e-18,8.9970919,6.4631447,37.190311
9.1,13.810701,52.040038,8.3525107e-18,9.0302497,6.4482096,37.224912
9.1,13.726794,52.040038,6.7911321e-18,9.0633809,6.4332947,37.259353
9.1,13.537322,NA,NA,9.1384581,6.3996356,37.336724
9.1,14.092818,NA,NA,8.9195688,6.4983993,37.108257
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.1,NA,NA,NA,NA,NA,NA
9.2,14.202789,52.612914,6.4013579e-18,9.0444188,6.4624635,37.380238
9.2,14.432393,52.612914,8.4177517e-18,8.9552396,6.5027256,37.284103
9.2,14.380019,52.612914,8.2336687e-18,8.9754962,6.4935482,37.306072
9.2,14.049618,52.612914,5.3313109e-18,9.104272,6.4356621,37.443852
9.2,13.441806,52.612914,3.0800044e-18,9.3455348,6.3291226,37.693587
9.2,14.202789,52.612914,3.0623232e-18,3.0806932e-18,6.4624635,37.380238
9.2,14.432393,52.612914,3.2746994e-18,3.5238464e-18,6.5027256,37.284103
9.2,14.380019,52.612914,6.4013579e-18,3.2754465e-18,6.4935482,37.306072
9.2,14.049618,NA,8.4177517e-18,9.0444188,6.4356621,37.443852
9.2,13.441806,NA,8.2336687e-18,8.9552396,6.3291226,37.693587
9.2,NA,NA,5.3313109e-18,8.9754962,NA,NA
9.2,NA,NA,3.0800044e-18,9.104272,NA,NA
9.2,NA,NA,3.0623232e-18,9.3455348,NA,NA
9.2,NA,NA,3.2746994e-18,3.0806932e-18,NA,NA
9.2,NA,NA,NA,3.5238464e-18,NA,NA
9.2,NA,NA,NA,3.2754465e-18,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.2,NA,NA,NA,NA,NA,NA
9.3,14.576226,53.185791,3.7085672e-18,9.0671292,6.4723188,37.540962
9.3,13.987935,53.185791,2.0165981e-18,9.296999,6.3706763,37.787156
9.3,14.164853,53.185791,2.0122645e-18,2.0170953e-18,6.4012583,37.713523
9.3,14.501126,53.185791,1.8681436e-18,2.0127113e-18,6.4593524,37.572592
9.3,14.05778,53.185791,1.8650843e-18,1.8681805e-18,6.3827859,37.75806
9.3,14.490331,53.185791,2.3233852e-18,9.2273959,6.4574806,37.577171
9.3,14.576226,53.185791,3.6927131e-18,9.0963033,6.4723188,37.540962
9.3,13.987935,53.185791,3.6973769e-18,3.6996183e-18,6.3706763,37.787156
9.3,14.164853,53.185791,1.9692699e-18,9.2694637,6.4012583,37.713523
9.3,14.501126,53.185791,3.7085672e-18,9.1003952,6.4593524,37.572592
9.3,14.05778,NA,2.0165981e-18,9.0671292,6.3827859,37.75806
9.3,14.490331,NA,2.0122645e-18,9.296999,6.4574806,37.577171
9.3,NA,NA,1.8681436e-18,2.0170953e-18,NA,NA
9.3,NA,NA,1.8650843e-18,2.0127113e-18,NA,NA
9.3,NA,NA,2.3233852e-18,1.8681805e-18,NA,NA
9.3,NA,NA,3.6927131e-18,9.2273959,NA,NA
9.3,NA,NA,3.6973769e-18,9.0963033,NA,NA
9.3,NA,NA,1.9692699e-18,3.6996183e-18,NA,NA
9.3,NA,NA,NA,9.2694637,NA,NA
9.3,NA,NA,NA,9.1003952,NA,NA
9.3,NA,NA,NA,NA,NA,NA
9.3,NA,NA,NA,NA,NA,NA
9.3,NA,NA,NA,NA,NA,NA
9.3,NA,NA,NA,NA,NA,NA
9.3,NA,NA,NA,NA,NA,NA
9.4,46.025103,53.70359,0.0046248497,1.0564233,13.980637,22.180498
9.4,45.835204,53.710197,0.0040347065,1.0880143,13.89917,22.295301
9.4,45.636712,53.716308,0.0034928941,1.1212794,13.815268,22.414492
9.4,45.429089,53.721924,0.0029988624,1.1563341,13.72882,22.538328
9.4,45.21174,53.727051,0.002551756,1.1933167,13.639714,22.667081
9.4,44.984053,53.731696,0.0021504068,1.2323664,13.547825,22.801044
9.4,44.745349,53.735869,0.0017933189,1.2736433,13.453025,22.940539
9.4,44.494887,53.739587,0.0014786765,1.3173178,13.355179,23.085904
9.4,44.231884,53.742867,0.0012043537,1.3635888,13.254143,23.237507
9.4,43.955476,53.74573,0.00096793349,1.4126598,13.149764,23.395756
9.4,43.664743,53.748203,0.00076674117,1.4647608,13.041884,23.561073
9.4,43.358685,53.750313,0.00059788052,1.5201423,12.930335,23.733925
9.4,43.036175,53.70359,0.0046248497,1.5790877,12.814938,23.914815
9.4,46.025103,53.710197,0.0040347065,1.0564233,13.980637,22.180498
9.4,45.835204,53.716308,0.0034928941,1.0880143,13.89917,22.295301
9.4,45.636712,53.721924,0.0029988624,1.1212794,13.815268,22.414492
9.4,45.429089,53.727051,0.002551756,1.1563341,13.72882,22.538328
9.4,45.21174,53.731696,0.0021504068,1.1933167,13.639714,22.667081
9.4,44.984053,53.735869,0.0017933189,1.2323664,13.547825,22.801044
9.4,44.745349,53.739587,0.0014786765,1.2736433,13.453025,22.940539
9.4,44.494887,53.742867,0.0012043537,1.3173178,13.355179,23.085904
9.4,44.231884,53.74573,0.00096793349,1.3635888,13.254143,23.237507
9.4,43.955476,53.748203,0.00076674117,1.4126598,13.149764,23.395756
9.4,43.664743,53.750313,0.00059788052,1.4647608,13.041884,23.561073
9.4,43.358685,NA,NA,1.5201423,12.930335,23.733925
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.5,54.331543,54.331543,0,0,1.4711934e-05,1.4711934e-05
9.6,47.538011,54.834017,0.0059966775,0.99384221,14.177268,21.989118
9.6,47.340963,54.842624,0.0052185295,1.0260886,14.090361,22.110051
9.6,47.134255,54.850598,0.0045031198,1.0601775,14.00065,22.235963
9.6,46.917217,54.857933,0.003850297,1.0962568,13.908002,22.367165
9.6,46.689143,54.864629,0.0032594594,1.1344829,13.812271,22.503995
9.6,46.449258,54.870692,0.0027295182,1.1750323,13.713303,22.646817
9.6,46.196704,54.876131,0.0022588806,1.2181016,13.610936,22.796034
9.6,45.930578,54.880961,0.0018454365,1.2639017,13.504996,22.952073
9.6,45.649864,54.885205,0.0014865688,1.3126722,13.395294,23.115412
9.6,45.353468,54.888889,0.001179162,1.3646712,13.281634,23.286558
9.6,45.040165,54.892046,0.00091965272,1.4201975,13.163805,23.466077
9.6,44.708667,54.894713,0.0007040827,1.4795786,13.041586,23.65458
9.6,44.357524,54.896931,0.00052817501,1.5431636,12.914735,23.852733
9.6,47.538011,54.834017,0.0059966775,0.99384221,14.177268,21.989118
9.6,47.340963,54.842624,0.0052185295,1.0260886,14.090361,22.110051
9.6,47.134255,54.850598,0.0045031198,1.0601775,14.00065,22.235963
9.6,46.917217,54.857933,0.003850297,1.0962568,13.908002,22.367165
9.6,46.689143,54.864629,0.0032594594,1.1344829,13.812271,22.503995
9.6,46.449258,54.870692,0.0027295182,1.1750323,13.713303,22.646817
9.6,46.196704,54.876131,0.0022588806,1.2181016,13.610936,22.796034
9.6,45.930578,54.880961,0.0018454365,1.2639017,13.504996,22.952073
9.6,45.649864,54.885205,0.0014865688,1.3126722,13.395294,23.115412
9.6,45.353468,54.888889,0.001179162,1.3646712,13.281634,23.286558
9.6,45.040165,54.892046,0.00091965272,1.4201975,13.163805,23.466077
9.6,44.708667,54.894713,0.0007040827,1.4795786,13.041586,23.65458
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.7,55.477296,55.477296,0,0,7.1992256e-05,7.1992256e-05
9.8,28.566734,56.050172,5.2300596e-11,5.3807521,8.6195646,32.606547
9.8,26.820649,56.050173,6.2942811e-12,5.8652122,8.2870641,33.457013
9.8,24.917661,56.050173,6.6507551e-13,6.4145436,7.9384205,34.375712
9.8,22.936541,56.050173,5.4408481e-14,7.0122504,7.5884775,35.322029
9.8,20.782374,56.050173,3.8186315e-15,7.6953826,7.2204854,36.336826
9.8,19.054834,56.050173,2.061753e-16,8.2715629,6.9328444,37.137238
9.8,28.566734,56.050172,1.9426433e-17,5.3807521,8.6195646,32.606547
9.8,26.820649,56.050173,5.2300596e-11,5.8652122,8.2870641,33.457013
9.8,24.917661,56.050173,6.2942811e-12,6.4145436,7.9384205,34.375712
9.8,22.936541,56.050173,6.6507551e-13,7.0122504,7.5884775,35.322029
9.8,20.782374,56.050173,5.4408481e-14,7.6953826,7.2204854,36.336826
9.8,19.054834,56.050173,3.8186315e-15,8.2715629,6.9328444,37.137238
9.8,NA,NA,2.061753e-16,NA,NA,NA
9.8,NA,NA,1.9426433e-17,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.8,NA,NA,NA,NA,NA,NA
9.9,56.623049,56.623049,0,0,1.2797305e-10,2.1416868e-10
9.9,56.623049,56.623049,0,0,1.6909673e-10,1.704214e-10
9.9,56.623049,56.623049,0,0,1.2797305e-10,2.1416868e-10
9.9,56.623049,56.623049,0,0,1.6909673e-10,1.704214e-10
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
9.9,56.623049,56.623049,0,0,NA,NA
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
10,57.195925,57.195925,0,0,8.9996917e-11,8.9996917e-11
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.1,0.30556634,0.30556634,0.19419541,0.19419541,0.60445068,0.60445068
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.2,0.73061217,0.73061217,0.19419541,0.19419541,2.176095,2.176095
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.3,1.1737148,1.1737148,0.19419541,0.19419541,3.5553218,3.5553218
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.4,1.6325574,1.6325574,0.19419541,0.19419541,4.7669242,4.7669242
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.5,2.1050248,2.1050248,0.19419541,0.19419541,5.8335037,5.8335037
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
0.6,2.5892378,2.5892378,0.19419541,0.19419541,6.7751175,6.7751175
